gen,House overall,Dishwasher
812.7627890329553,-1268.1802763469004,1028.1712746559037
812.7539949753639,-1268.420226483082,1028.2602322934554
812.7237979640779,-1268.3313084013923,1028.3107851382838
812.7193995563861,-1268.3985834004145,1028.376545062372
812.6831793714458,-1268.5243642261669,1028.4125393105655
812.7134500436683,-1268.288483142888,1028.3572977623617
812.7489070015288,-1267.4793597108066,1028.401575992584
812.7282402363555,-1267.158042823748,1028.463250096725
812.6797638783709,-1266.6824614393981,1028.418795036165
812.6182364572744,-1266.9001898968875,1028.3488261855714
812.6150819079984,-1266.5478533926446,1028.3522069921123
812.5964145958169,-1266.370403220644,1028.2843114338536
812.6104303713641,-1266.6877010966866,1028.2809224549885
812.6061221091846,-1266.977240936069,1028.3692474260451
812.5860724412083,-1266.6453143329325,1028.3909776519702
812.5626986395389,-1266.3029508958628,1028.411184358959
812.5449197616105,-1266.010572111087,1028.3516737948664
812.5260484344736,-1265.935644006677,1028.2913694948597
812.5529799963389,-1266.0850235095097,1028.2813498482542
812.5630506506734,-1266.13386814136,1028.3322767837112
812.5345193987317,-1265.9162612546604,1028.281195733873
812.4963863260815,-1265.8302733203695,1028.280111412102
812.4524003232534,-1266.1346200578996,1028.296550203889
812.4678735648088,-1266.2046369738039,1028.2962217549416
812.4674678789927,-1265.8812767594486,1028.2642919422522
812.4656424911308,-1265.9681694403214,1028.328619997604
812.4697763000369,-1265.71224144717,1028.3595420714926
812.4608974816655,-1266.4128463981722,1028.3655180095143
812.4510855925713,-1266.7087101118618,1028.375929195935
812.4494656765357,-1266.7092201103935,1028.3030206359294
812.4582178360715,-1266.7361940056828,1028.3925483677278
812.479786695032,-1266.70741507063,1028.4155926182425
812.4849347774096,-1267.1218824637288,1028.3988279417777
812.4669251459707,-1267.1145944317327,1028.329500281478
812.5082068941131,-1267.543736722539,1028.360376685802
812.53555668192,-1267.7085022715878,1028.384756997984
812.5093222755611,-1267.9480458320677,1028.3539559829485
812.5480853333052,-1268.0347751048266,1028.331647327827
812.5271329876729,-1268.3629960761814,1028.3908662638346
812.539845969373,-1268.666249499047,1028.5257728964398
812.5463133905934,-1269.1868020695647,1028.4887028907826
812.4964683221099,-1269.4065843024,1028.606334733585
812.5340823017602,-1269.33611223156,1028.5733116043664
812.5104457257095,-1269.026401661076,1028.5236063136279
812.5045095759773,-1269.567503685394,1028.5520766666236
812.529529506526,-1269.2593082392914,1028.4746753812624
812.5037696739261,-1269.0303681418673,1028.4553121622132
812.5129823461322,-1269.3609821861553,1028.4923762576827
812.5376960016523,-1269.05545458243,1028.497726693201
812.5235784530004,-1268.8549302606737,1028.4977832799973
812.5443291725015,-1268.8273608226964,1028.4002370649232
812.5276288410312,-1269.138387974996,1028.3980269387057
812.5033013579629,-1269.038419717031,1028.4069732118319
812.5171114880625,-1269.0883427347057,1028.3396418129585
812.4841953802808,-1268.9198975033676,1028.4539210716828
812.5051302849369,-1268.8718923085987,1028.51721023386
812.5090948311432,-1268.7078013673752,1028.4220470895948
812.5169449934715,-1268.6009814300314,1028.419055161105
812.53834334781,-1268.4585823339517,1028.3056410945703
812.52276607078,-1268.7092506774716,1028.3159518419104
812.5247091320755,-1269.0204446123275,1028.371247229694
812.4883880472091,-1268.749946424196,1028.3729528417546
812.5154458406167,-1269.0305028342816,1028.307321749859
812.5245290065028,-1268.9579897334445,1028.305474681373
812.5610927644466,-1268.712786933273,1028.3430688071146
812.5737847121429,-1268.3885774860425,1028.3137263038736
812.6174218426768,-1268.5669779593566,1028.352394740651
812.6758703405997,-1268.4329105775537,1028.3104808938147
812.6706366690169,-1268.6751223982553,1028.3882147474217
812.6718339613667,-1268.6193229951298,1028.5067482838342
812.7017083046543,-1268.8984105425006,1028.4701670600336
812.7371706041156,-1268.3585673297653,1028.403657469609
812.7548087042031,-1268.0126632945198,1028.5671926512332
812.7564335140025,-1268.0083973031155,1028.5554693621514
812.73577202635,-1267.8845427795611,1028.6172209568592
812.7745177605829,-1268.0903824663008,1028.601807435162
812.7557787445867,-1268.365293884005,1028.5842493931366
812.7461635344824,-1268.2007777001513,1028.648689906474
812.7325607592837,-1267.9506459402137,1028.5738513734311
812.7088206720964,-1267.7281328705121,1028.6554868320718
812.7113456044281,-1267.4911110484386,1028.6498150683888
812.7199560725162,-1266.7862955593657,1028.5975484505268
812.6926779087304,-1267.1068320846252,1028.6229387237265
812.7197611621448,-1266.8256399437232,1028.4249421466627
812.7053293739408,-1266.377735156217,1028.4382317843067
812.7327957199046,-1266.0235792738192,1028.364228906385
812.7287029576452,-1266.4371502186998,1028.386590530952
812.7261307206528,-1266.3937223370974,1028.3426055425339
812.7423452522468,-1266.954741016171,1028.3307715277836
812.7619374006289,-1266.7896015913668,1028.4125456589309
812.7419482367415,-1267.0622725959518,1028.4816048238708
812.7502353566766,-1266.7177999305559,1028.4670380773532
812.7833814021232,-1267.0620392534713,1028.4444921576571
812.7828260107499,-1267.7461828306139,1028.4143110934983
812.7881083152872,-1268.4661508092704,1028.4618263200923
812.7719286300883,-1268.0255507352254,1028.353729798367
812.7432756854789,-1267.8562287673049,1028.3940459655564
812.72175252082,-1267.661912041613,1028.3584965295172
812.7079121711403,-1267.693194335959,1028.3596096010026
812.7129052520346,-1268.4173212814796,1028.3243923902082
812.7411420215215,-1268.3486865479672,1028.4146363916811
812.733600413656,-1268.92359384945,1028.3551867225585
812.7680712839701,-1268.9467852222926,1028.3454676517415
812.7521196148808,-1269.114641025949,1028.2996416593255
812.7376029459956,-1268.7090675422835,1028.4615184394104
812.738917645951,-1268.7342849857828,1028.4665533373225
812.6632105236706,-1269.1563501542498,1028.590682980051
812.6566706582142,-1269.187180520356,1028.5920061456873
812.5982210444046,-1269.5175420515873,1028.485509030139
812.6146294249382,-1269.3738531251806,1028.4368654547386
812.6569113055033,-1269.2732930762556,1028.3191243679084
812.6561205906349,-1269.5562133503834,1028.3694400001264
812.6621504099662,-1269.2427769815083,1028.278724717288
812.6434199950526,-1269.493609727548,1028.2845748928598
812.6624293780498,-1269.4450302622263,1028.379363040961
812.6670359320724,-1269.7310721993697,1028.3979188702197
812.6779479694193,-1268.8341251893685,1028.3352319612416
812.6702313501912,-1268.8412104861957,1028.3014724952877
812.6590332422875,-1268.8915173780338,1028.283595221022
812.6605758788342,-1268.5291462005614,1028.3057532036705
812.6456054518527,-1268.4212639266339,1028.2976816510761
812.628664115462,-1268.1385887354536,1028.2428286617755
812.6232319086553,-1268.0227697943496,1028.3181026630414
812.6428746685255,-1268.5438955537606,1028.3737879892815
812.6607490581921,-1268.4601511003266,1028.4442060882964
812.670647080575,-1268.5987809908793,1028.5103544376498
812.6556630804804,-1268.53941585252,1028.541536306493
812.6774838141741,-1268.6306227753662,1028.5424710866298
812.7187449236558,-1268.8793256938295,1028.5408971400911
812.7024635769827,-1269.2369967618727,1028.5311374458931
812.6678429707464,-1269.7557881772368,1028.4446727143388
812.6762294310939,-1269.6750181578998,1028.35361792846
812.701178375199,-1269.5170927850438,1028.358795647228
812.6839601460412,-1269.5112405886757,1028.2807311996537
812.7366602051756,-1269.324932420668,1028.2980331874016
812.7013304345558,-1268.937751244966,1028.2777269235107
812.7056555447002,-1269.0510764036053,1028.3552718454494
812.7201662263612,-1268.786114107428,1028.2703071689614
812.7500124699353,-1268.97477649512,1028.1777654104558
812.7525633725845,-1269.332671029696,1028.2156038558098
812.7674767968986,-1269.6765670796683,1028.2502219950982
812.7780117088528,-1269.6014047087788,1028.3381313998543
812.7706117739666,-1269.975104715331,1028.2741479217846
812.7786173912411,-1269.8980988050048,1028.3351661368579
812.7688906782554,-1270.1802269156349,1028.3234777605958
812.7435909132279,-1270.5093758957157,1028.290795572776
812.7369242216141,-1270.4638693110332,1028.2020601650645
812.7270805826894,-1270.2695770292075,1028.22784523492
812.7621745974008,-1270.4773449699533,1028.2899893847548
812.7316743982934,-1270.3472383094158,1028.2888203189339
812.7273305263583,-1270.4536948350449,1028.3465342123905
812.7290379143608,-1270.8383784705538,1028.3083987555897
812.7461082885496,-1271.0482850101473,1028.3292883610661
812.760593858533,-1270.9098305840769,1028.3100067532396
812.7565448893325,-1271.3592974542992,1028.3251542082157
812.7571705993993,-1271.366710439122,1028.3538513400067
812.7415988377589,-1271.6432125687238,1028.330658380286
812.7205738499422,-1271.600974018606,1028.3658794531268
812.72094539183,-1271.576135441959,1028.3401926746824
812.7305728489353,-1271.6573792299275,1028.3581689134962
812.7390196153243,-1271.2798670738468,1028.3561777395678
812.7520012632839,-1270.4116276146508,1028.3899522368836
812.6746799380167,-1271.1256516155058,1028.4631124335606
812.6999509165591,-1270.7031883629966,1028.4382508355466
812.7309530473972,-1270.5822659262806,1028.4017064297661
812.7304191443343,-1270.914685386837,1028.2595459613121
812.6962445087655,-1270.7595528798133,1028.1914999798216
812.6661337067616,-1270.6321822273205,1028.2165037401337
812.7031424227187,-1270.3043820696416,1028.171256036323
812.7068901856595,-1270.267401563576,1028.200649335755
812.6835806299896,-1270.18083474632,1028.2597779710516
812.6719625065112,-1269.7314077380395,1028.2318994720388
812.6453192283532,-1270.2823700115678,1028.213011777848
812.6519033278411,-1270.266520757191,1028.1922044985747
812.6471816278134,-1269.7721806085767,1028.1784085894296
812.6428343953238,-1269.7262372694904,1028.0875269560074
812.6660001728803,-1269.6509807292807,1028.082556196155
812.6469417877654,-1269.4740966888594,1028.004233758898
812.6516971289066,-1269.2467798651394,1027.9860302138252
812.6590247811632,-1269.740402960986,1028.0070425611802
812.6557580591885,-1269.908726590461,1027.9653592951568
812.6993408463138,-1269.751540083194,1027.968441086718
812.6922469946769,-1270.2043852909485,1028.0834160763661
812.6737286967272,-1270.0088860239634,1028.1130881197187
812.7269375603595,-1269.8324932823518,1028.0785296506992
812.7250327573194,-1269.9005493032655,1027.9900993814638
812.7268265622829,-1270.0345654201546,1027.8490405970124
812.6947819719381,-1270.2562870802788,1027.8377358864884
812.6818265033852,-1270.0970246833958,1027.8250903727724
812.673354168019,-1270.4681062951915,1027.8192119401037
812.6565711479525,-1270.0640428114598,1027.7631981880504
812.6901279861083,-1270.080689574292,1027.7026718939742
812.6823959225071,-1270.312662430636,1027.714228995024
812.6677577272325,-1270.1293627400958,1027.687977823449
812.6577328623349,-1270.5001700332793,1027.7447465175646
812.6592885642386,-1270.3284083060737,1027.5981585556783
812.6403103590964,-1270.4490965168998,1027.673848685949
812.6328032996396,-1270.5075079372082,1027.6515486264163
812.6392197805014,-1270.592440832741,1027.618384027543
812.6075659214926,-1271.285649646301,1027.5937273599832
812.6036324673847,-1271.1348321157166,1027.5551931732823
812.6023147810341,-1271.3594228976592,1027.454137734959
812.6056694023652,-1271.4639954733861,1027.423400090069
812.6082504862857,-1271.4986402827367,1027.50098732062
812.5833645979714,-1271.2840243133473,1027.4642040211352
812.5497336337729,-1271.1723746458674,1027.4933319488186
812.5517684717886,-1271.1035853326343,1027.4156198719904
812.5243053472664,-1271.2647080534332,1027.3102331253453
812.4895376503954,-1271.3987881257574,1027.349110317746
812.4674761259594,-1271.4781200525051,1027.3889786288796
812.4664454173611,-1271.4580512936054,1027.4344192303301
812.4788094088412,-1271.1368972923317,1027.4866583018388
812.5386251989464,-1271.0285473427289,1027.4994082263331
812.5396371753405,-1270.784394126484,1027.4834636430835
812.5538121441806,-1270.9993511615996,1027.5228570215222
