gen,House overall,Dishwasher
0.5250697162181268,0.27560776624675354,0.20386307963591577
0.5382158626950968,0.2760143551993428,0.2002519502435547
0.5375669668247838,0.27259238240559114,0.19952648645768178
0.5443524108071074,0.27987100763244266,0.20004679151593763
0.551737278762289,0.275721918105607,0.20212227427374785
0.5505090330148619,0.2787898742970434,0.19995057808306882
0.5492436157908855,0.2693011950000712,0.19977764502123563
0.5568652585861287,0.27559007157291937,0.1986689825646124
0.5522241248352202,0.2705929667478859,0.19815008167831039
0.5550695078197805,0.2640981602559247,0.1956159840530063
0.5500389706643318,0.2719060236881319,0.19671737267766432
0.5515559651670969,0.28006110070268164,0.19922920748384954
0.5537449912640113,0.2841735154167746,0.20086567034514857
0.5412126565822746,0.27775071495226733,0.20310794686098532
0.5407127610815792,0.2806383185322763,0.20300997354807038
0.5413387003231946,0.2800085602828424,0.20073627001560368
0.5371716882752366,0.27691964032892136,0.1971490895452348
0.541966819296249,0.2770543885951051,0.1949179246549413
0.550056784142896,0.27045331087576585,0.18813555708282692
0.5473550471557473,0.2703461752244469,0.1854662697530003
0.5530405583471634,0.27456570570416394,0.18508532787690157
0.5455701528933901,0.2709789202050237,0.18195643650339477
0.5414153383046028,0.27463504329732435,0.18229264555887426
0.5360721360300431,0.27696084446012925,0.1829441731688739
0.5353929713899674,0.2817847516113745,0.18397526765132355
0.5358097305984302,0.282588451857853,0.18387700203980728
0.5313163026652887,0.2891093806397831,0.1831729681489449
0.5305404088029491,0.2881595625621789,0.18454164730943745
0.5360731896144557,0.289000250622407,0.18362131155009465
0.5358796095586627,0.2901123567700443,0.18094102159182057
0.5328562750536889,0.2892675515846692,0.18227039263052802
0.534876204284501,0.28408120577527507,0.1781662688285337
0.537184167566295,0.2836834898917,0.17398099963622116
0.5335243458755485,0.2859157511627832,0.17379647668058595
0.5211843265674929,0.2879792273205872,0.1774589067944241
0.5124932926633505,0.2874639880301473,0.17404290656804378
0.5016408331691196,0.2916574235309466,0.17516146844383584
0.4939591235396392,0.28413614471483895,0.17957069293642647
0.4944184987456879,0.2869594175574144,0.17832965920215216
0.4746068958514229,0.2906573201663454,0.1836501276999627
0.47814095711947857,0.29381935406553605,0.18743127770727952
0.475259843066965,0.2945053609619541,0.1870945969792075
0.4829917980496248,0.289045556314655,0.18561358271088224
0.4837958304468657,0.2912378525648198,0.18831560227018684
0.48848225253175315,0.28748592316182364,0.1863862229654032
0.4827292394316487,0.28356270417268226,0.18112145450825423
0.4820874693856467,0.2857042597471344,0.18343918972708906
0.48158363375125646,0.2868891300838694,0.17763228603482872
0.48184026532521784,0.28492573438896107,0.18007111411743537
0.4881022160674888,0.2864015879428474,0.181307325020164
0.49705848943216324,0.2886678305701551,0.18110596362318532
0.49352711745933675,0.29260012544628156,0.1864264148405823
0.49473852875939883,0.2966666760008758,0.18674853495050314
0.4996619649569425,0.29535271707476873,0.18587480644677257
0.511143026371883,0.29239181031562467,0.18706766996432833
0.5129355018289061,0.2888648016241908,0.18674214808371303
0.5196857311905205,0.2943249038607596,0.18227896253410236
0.5249384627509812,0.29939742243856715,0.18312014615956684
0.5224622705934507,0.29551279771173267,0.18572662546167606
0.516094222852189,0.3019268891899132,0.1854118409449228
0.5182195296322334,0.29983859779566124,0.18638205082532977
0.5110747812803993,0.297525232572871,0.1874734798211506
0.5162813809629938,0.295516636365464,0.1908314539594258
0.5217105526007231,0.29393254017130666,0.1916268952377571
0.5244356796263219,0.296284733241607,0.1935684215418192
0.5243006732777076,0.30186577006680837,0.19743301291262583
0.5184780704787499,0.3018198134404657,0.2005897801573191
0.5166098726862174,0.30331020195977354,0.2013494557246247
0.5098594845934485,0.2963433227665875,0.2008166605284032
0.5028284840856259,0.29131805460857985,0.1985299860606773
0.5012639893956816,0.28819025012178834,0.19907265946290664
0.5038698128446981,0.2889290307255208,0.19866014199728
0.49286126882441295,0.28665195166435664,0.1986371773438549
0.5020440530028054,0.29096834817941675,0.19742231666407406
0.503000250675143,0.2911790771318885,0.19538415486447747
0.49412557545434765,0.2875082403314866,0.1989841133132444
0.4984410668786836,0.28661374652042637,0.19739662164837668
0.5085624111020479,0.2720245692049206,0.19763494827492067
0.511826149740898,0.26450629704430506,0.19507216942071182
0.5130188284744577,0.2566923823476439,0.1959142178901807
0.5174465363271565,0.2567904206783238,0.1960423493468717
0.5228466575441075,0.2603523928796041,0.19478941327623644
0.5233138004917919,0.25121309943655445,0.19311513443271267
0.5310541404061269,0.2606496060484682,0.19259036048010003
0.5287298770631992,0.26008995133237534,0.18863627133490724
0.5171936212032051,0.2649234425481528,0.19132740690490024
0.5221269166887623,0.26562456844245563,0.19139049978716471
0.5112766139712335,0.26924248329082534,0.19032104279683892
0.5133333186635127,0.26167600628415455,0.1876533333518573
0.512259666915952,0.25338894627708974,0.18860467472765663
0.5101247372598436,0.25396373383593396,0.18810636666248826
0.5128523755980154,0.2519956950234401,0.1862828827098788
0.5077738722117147,0.2530872672486155,0.18848840364211128
0.5054342101990983,0.25559372795879387,0.18042471828668383
0.5165468622141702,0.2530348933726878,0.18007073871777735
0.5225610244460768,0.24949056988076856,0.17754335820288603
0.5212572875806813,0.2509548096799219,0.18198641802617388
0.5148574666375225,0.24137141990353506,0.1822850399930367
0.5230909194907554,0.23918013015103723,0.18205620360727792
0.5272717505093851,0.23842528180777212,0.18381370410784115
0.527053720754509,0.24475514117319674,0.18532735622904184
0.5252149294985315,0.24294164991326905,0.18792614239367467
0.5214391537740539,0.24001762442292796,0.1855140689289314
0.5162087615835276,0.24028744036370098,0.18728481737061387
0.5109376135675348,0.2361619689753538,0.18870708041928808
0.5105821140751345,0.23963142267180437,0.19092022170828926
0.5184919457752244,0.2423972434328321,0.1910891778334367
0.5203228196904206,0.24265289651207178,0.1917363272751338
0.5219251614033737,0.24214415776252407,0.19362517800828272
0.5259481750729833,0.2422954570400626,0.19388480417255494
0.5176817386018797,0.2433192621858753,0.19390763337331052
0.5197779900186106,0.2389021508914153,0.19358728417583748
0.5129531238599156,0.23879573424124834,0.1926820610283002
0.5217756984651487,0.24046095020704517,0.1916193601374374
0.5240515519236624,0.2432753526025131,0.1842605605420502
0.5184505136651296,0.24498293329769005,0.18520604772341898
0.5246483696028008,0.24110894110484526,0.18521296476087912
0.5218890491383377,0.23752839687801197,0.18330347247861312
0.5189692271146669,0.23985841645812123,0.18403957457886477
0.5252314929366548,0.23011791900919532,0.1888523298492295
0.5304485520796334,0.22789241412143424,0.19176276052744257
0.518984203717423,0.23629702274283382,0.19382457051125712
0.5231267920350433,0.2278567983648241,0.19401554701660473
0.5203773847459274,0.2272697866366178,0.1973859945547929
0.5275716551929008,0.226461271702052,0.1983292687905731
0.5229217098278696,0.2232558631812389,0.198180856791069
0.5258782520666614,0.22597370998552302,0.20276054621597694
0.5260401139767623,0.226654726339234,0.2017836205033383
0.5248348101557099,0.23074110319174235,0.2013671890438431
0.5263210158469747,0.233510062332706,0.19983281775456163
0.5155315333697104,0.23675923316822312,0.19921455175638414
0.510448963010731,0.23877419683402046,0.20019671988898224
0.5112592495941044,0.23591238359958178,0.20308788823187385
0.514663809271724,0.23363145949394326,0.20581307651210068
0.5171999085374068,0.23447371279648133,0.2068455474966342
0.5142448473540071,0.23062410868073657,0.20451957815258837
0.5145654298583509,0.2337516944554503,0.20437748364284403
0.5178653586354471,0.2286872632012149,0.20622476651442412
0.5213810581109897,0.231390071667394,0.20298576478415242
0.516926707181824,0.23225443036987325,0.20365111412428405
0.5146986900763864,0.23243924472248345,0.20503729989737707
0.5134931933351936,0.23641951722177268,0.20495177576453827
0.5200153975777084,0.2375059914895754,0.20523293970342849
0.5203838858191716,0.24051126806192302,0.20064228812591622
0.5150810667070687,0.23348540201560963,0.20156013752604807
0.5187684002684705,0.2232553475397432,0.202158037822187
0.5208442885138425,0.21950604368305981,0.20544503003849357
0.5237091553899518,0.22152968668598838,0.20382532655974117
0.5166058106199785,0.2181057231707313,0.20955645852303562
0.5200689129209763,0.2214355952649001,0.2097080111347971
0.5236903018948169,0.22638795580341275,0.20792797666488028
0.5237359938186614,0.2280793299148982,0.2047808723571123
0.531880521879657,0.23396213356073892,0.2031087431213976
0.5246727697036704,0.2242220253177818,0.20436523260666917
0.5317603037815957,0.22063027210709096,0.19946939169695455
0.5366812710755084,0.2172186764662989,0.1974924961328206
0.5365964679302806,0.2196392429617866,0.1975659223657651
0.5431831230513922,0.22716866188765028,0.19763827750529472
0.5416068230566111,0.22387834534682982,0.2009902714075089
0.5433814444918994,0.21737512621905575,0.20179972858560546
0.5450015015731537,0.2215503904324816,0.19946663431992562
0.5564457126934599,0.22312009004152022,0.1990948189227808
0.5542697829006897,0.22812611160455631,0.1968079651260517
0.557807461848256,0.22913705867780942,0.196685311607105
0.5510805773338348,0.22944861862407473,0.19801957790766167
0.549418958132776,0.23178794383249945,0.199357221238877
0.5422653589658353,0.22766832496011347,0.1962814755793758
0.5490877772282943,0.22474111754042347,0.1970894839417987
0.5430380578262657,0.22936657645008118,0.19619665143244092
0.535575174715575,0.22357061357742936,0.1930639531613778
0.543044944034591,0.22166777169496532,0.19615331533897162
0.5401006285880499,0.22361273006862614,0.19734556062731556
0.5424455615398074,0.22769049070685732,0.20139509509979092
0.5379722326118213,0.23063874710348609,0.2016961936851409
0.53404863433542,0.22197447007920257,0.1998864449780875
0.5307105350127017,0.21457717843186108,0.1991625353524391
0.5319704280050246,0.21318124440038577,0.19900912698265572
0.5294057938260153,0.20919762172263168,0.20308513358233782
0.5307623448990171,0.2095060625502425,0.20495902911192587
0.5240644003019952,0.2109549060163074,0.20603719607552407
0.5215061052923602,0.20629117029286848,0.2031907877531154
0.5327166745974523,0.2124631545778768,0.1992405271419173
0.5293439736469168,0.21537313702342686,0.19770108840993572
0.5298773154708556,0.22261792022230598,0.1978088238800666
0.5266293866064871,0.22725892289466243,0.19687939805578836
0.5243514898456851,0.22869943494096123,0.197525060723315
0.5156341780718776,0.22585634012481082,0.19789237128139447
0.5094395303004831,0.22686599648893102,0.1973427822801419
0.4919857357343176,0.22724705453775407,0.19894987098741623
0.4975277675405323,0.23519299663232252,0.2036585224346119
0.4965960933295719,0.23622344219385472,0.20552255337099723
0.4833407083891075,0.2403179418983714,0.20831451410481705
0.4761222940235257,0.23183999983294967,0.20850544857016828
0.4843785038264059,0.23873146490182462,0.21290910225997806
0.4797032109182737,0.2374042922596229,0.2180423641917777
0.4762326220439945,0.23063096751415202,0.2188667707747456
0.4889208852202387,0.22650348823834188,0.22019368436788156
0.48189254464568876,0.22366051146638677,0.21928339245858908
0.4872371129148405,0.22296924371321136,0.21734841928311965
0.48453415860291216,0.22138673607948123,0.21553319050897812
0.4852060221884926,0.2197993198038577,0.21299317620122693
0.4781609039724799,0.22452557322113265,0.21328210283117954
0.4771987936269966,0.22268310524190893,0.21519804824011857
0.47633447007206087,0.2336140464705294,0.2184190521578202
0.47704417277668654,0.23600723976616678,0.21968553121754297
0.47912804550873034,0.2447625587511979,0.2182835355859396
0.4759645129965975,0.2427801789692392,0.21965160977561027
0.4759646426757058,0.24324978947465326,0.21568800293139034
0.47760522874892786,0.24414716867946717,0.21748403967855623
0.4773210703905306,0.2448323170384472,0.2187678004518716
0.4759936989662492,0.24478169097442493,0.21673173182330885
0.47536248995390906,0.2434936517878903,0.21892887253018145
0.47175302748820513,0.244721026053611,0.21777968108927226
0.47272162601655054,0.24028054277555766,0.21963483985756937
0.4777714834988842,0.23956314088104635,0.2175825886939684
0.48118368103502007,0.2416112493024376,0.21439436283042923
0.4706892342537685,0.2511612786896489,0.2130663166508775
0.4631934449579376,0.2414505406695211,0.2122395000452144
0.4634691687177792,0.24746116678726082,0.21372526530990044
0.46333531819158225,0.2488137706885909,0.215036944401227
0.45911170857510797,0.24839858101333734,0.21285705173861658
0.45551285056632196,0.2485295158465921,0.21319884485527751
0.4481928841370859,0.24463875737021734,0.21007981407498733
0.44011179366526676,0.24977914396316203,0.21110703051268231
0.4469801357940355,0.2476263709973905,0.21160841882990766
0.44639311406552906,0.24945266745180739,0.21067842303937567
0.4469541812749753,0.24641817896041385,0.2107970219710822
0.44245741102508873,0.2412407401522323,0.21036603139501864
0.4496462823341858,0.2396049525211259,0.21238627982921088
0.44748287156210154,0.23975407044836494,0.21251731147381037
0.44587191397079096,0.2437933556019578,0.21100399666185155
0.44922602111330434,0.24914834719432877,0.21215717507235965
0.45081062452305787,0.24390948875367213,0.21359552164944162
0.4495485062977309,0.24678603406129218,0.21498488968190088
0.4452194757878942,0.2444928333041232,0.2147792952144023
0.43980740862980383,0.2447336436845542,0.21315603214770107
0.44133101217818194,0.24436661051187958,0.2179780044991766
0.4445534303329737,0.24625076178664385,0.21625332331892366
0.4445542551542303,0.2439615146426961,0.21138672303763073
0.43711463244090965,0.24010005555417013,0.2116750642829821
0.4411367623994238,0.23454865882558495,0.2063832959833789
0.44036374663670586,0.23645928666392235,0.20549816803242038
0.4490578503616689,0.23690539960611323,0.20214586260590295
0.44088734134084007,0.23759804596882228,0.20024103053732745
0.4386236309512128,0.23303621020928356,0.19879851711489493
0.43643538117487424,0.23430311150395644,0.20169934229839015
0.4416087885979323,0.22818706575629433,0.20234356633610062
0.4465936413603231,0.2227907321374194,0.20022450340162834
0.4505940830354689,0.2210958865753483,0.20074882353764778
0.43715932187257067,0.22034795292214904,0.2024658947247353
0.43508748897801297,0.2264768790312961,0.20515176667683122
0.4307059800763682,0.2257128228282248,0.2029933520315872
0.4276679131841661,0.2240836742179,0.20562304818064447
0.419977846033305,0.22971121710348674,0.20376063572962977
0.41709926284045196,0.2294632038580744,0.20142326550778122
0.4185452866219066,0.23548219250169256,0.19936962441930461
0.41377348081601895,0.2345519646523555,0.1944790250648616
0.4208818413498534,0.23166506740104653,0.1957737048403807
0.4189670721534071,0.23396296311003217,0.1951784310466813
0.4230643590594809,0.23216615688202946,0.19313467136590745
0.4098842463579331,0.2289278684419891,0.19733776144151705
0.41701669042754475,0.227272569442853,0.1962444355759665
0.4247415671937347,0.2265873362830626,0.19620561434804173
0.4281625833812086,0.22800344539654294,0.19400489370556073
0.438095278102935,0.2310940713271763,0.19459630095717984
0.42781655418912123,0.23562159794111714,0.1953358975756707
0.42084492161535536,0.23489505098109564,0.19323311843276159
0.41589448028963716,0.22550597886923152,0.19261439700136407
0.41046997780324546,0.2268410884231331,0.19185247747114076
0.40707703316672905,0.2267618986202229,0.19264417447267945
0.40668670089092984,0.22416129702151855,0.19735458578088227
0.4078308569372666,0.21121816140372474,0.19826187359777947
0.41160198149992766,0.21317242717493468,0.19530906117338276
0.40309895894887404,0.21114241683496182,0.1940197059929325
0.4080450366575974,0.2075810333666408,0.19740218527924114
0.4090662403315264,0.2037002003675572,0.19981060171884124
0.39420774541417813,0.19855247099005524,0.20031437227515525
0.3910495708016697,0.1958128643372148,0.1981921460948186
0.3880636694738655,0.19442406364371445,0.19645845863620437
0.38703871665626366,0.19321523780822103,0.19859058292378506
0.39134159217678643,0.19151510135056293,0.19820559407709126
0.3948964743931356,0.1904747313231936,0.19531199741549798
0.39330685517245456,0.18980039574754315,0.18965118643968992
0.38828905469472375,0.1842758997747267,0.18855618693693543
0.3821944585395727,0.18560634742176907,0.18939209233114696
0.384325862989499,0.18856335462530183,0.18643465405595805
0.38407898843149724,0.18420129440609934,0.18571691412394387
0.3810192273822963,0.18676620974926816,0.18811555898210486
0.37681318070951875,0.18318524044871243,0.18634022801465022
0.37876190931643805,0.18165745421639423,0.18793082890531565
0.3791913492505614,0.18617744002857117,0.1898153283863273
0.3776503032879077,0.18702634165876875,0.19139703035947164
0.385719012382026,0.18817411526413785,0.19196417012487643
0.38890634723298945,0.18700926366329407,0.19068671707558948
0.3865260435992468,0.18538656018936583,0.19027875043946452
0.3922227379487708,0.19277116489992707,0.19332309460824604
0.3948703713491568,0.19300439619685594,0.19321964720808182
0.39267765650225783,0.20205148589351918,0.18972953394783332
0.3888320715599889,0.20286608950493745,0.18799248079000463
0.38538993717753556,0.20195519383673766,0.18519979304442558
0.3937747504306799,0.1906827545716876,0.18543736246740394
0.3883657950898396,0.18732122583252586,0.18512912098158907
0.3994726294901625,0.18421082363531083,0.18481209710427038
0.39353720137216897,0.18176063725930858,0.1860530888563936
0.39556289436677616,0.19382581834002366,0.18523486272304623
0.39792009925616867,0.1899475680428906,0.1882080890386959
0.39805947543641196,0.18536158906904232,0.18438380045751757
0.39272296527389017,0.18425037296314528,0.18479674255363676
0.3904680590432008,0.1852098292001294,0.1814414857572899
0.3872402130895125,0.18068917958156128,0.18054556225483864
0.3837924495198308,0.18037810358464634,0.1795466331401343
0.38753525812541056,0.18165363072997964,0.17627202044995016
0.3898482194130679,0.1799424633800002,0.18026250231316965
0.4004114856219303,0.16809959433555965,0.17717023190544978
0.4022786843068502,0.1624481337205288,0.1790407481889318
0.4034697597424497,0.16335633363657065,0.17866970704806917
0.40192470007622205,0.15593641565469518,0.18324287575732612
0.40386046428295685,0.15887707478903002,0.1806035820563281
0.3955556182488067,0.1548445665875704,0.18108479820859102
0.40157716762513473,0.15820660508180406,0.18063235289847057
0.39715092671173124,0.15987547219054932,0.18221378859113457
0.39159026847590894,0.15495806205956253,0.18278868949208515
0.38660503548339875,0.15865665603395618,0.1860732658686537
0.39842413771089014,0.16379637860388563,0.18368178198238638
0.3961187278588909,0.16237252622736342,0.18181072053342362
0.393882736260025,0.16408245657372067,0.17791950796873124
0.3842259274285311,0.1567061278858155,0.17957912980603652
0.38509352821654375,0.15356973763574366,0.17964597917303493
0.38947146550390244,0.14812223138768044,0.18027389409318673
0.39280651271809575,0.1485930880179902,0.18029819149040094
0.3953520928558305,0.1428211671861308,0.17715249161741653
0.40409604266545784,0.14840260517075254,0.17345520109141788
0.4066396664603644,0.15615104384211564,0.1774272503064971
0.4121695031539616,0.1532750792888753,0.1772584020413177
0.41254787355074996,0.1561887945834517,0.1742083976680462
0.4085403476528313,0.15201586722309957,0.17038127203245068
0.39850844541172137,0.15704960565170456,0.17069857089303397
0.3997135269164005,0.16449505340553383,0.1689659904911025
0.3970071905464465,0.16321352886586338,0.1690855592294298
0.3869598774874703,0.1615253664888634,0.16963534444093042
0.3866014829620781,0.1597355893062513,0.1680159100274743
0.3875115217785492,0.15859982235449266,0.16493284665754615
0.3968896525679497,0.16401664044931552,0.16518472873817913
0.3894239972704554,0.1621482336278044,0.164778836364885
0.4001736202995403,0.16442604180439924,0.1630202247352166
0.3927222933232315,0.16425314576504357,0.16721788360173306
0.39432082865829443,0.1703663423904236,0.1665096163935864
0.4016770077743672,0.17710353084965513,0.16700941115707835
0.4037166617239336,0.1745381148768823,0.1619868476682207
0.398343387633588,0.172688557425261,0.1607487238271652
0.4011056940079243,0.18054994400850433,0.16484448030253773
0.4002650420898135,0.1786450944547595,0.171491637317029
0.40588454200445767,0.18487686683469073,0.1700975351760725
0.41098930049952287,0.18130814256151684,0.16980029746149228
